Current (Ampere),score,cluster
47,0.5901543298995228,0
45,0.4706522139936547,0
47,0.5901543298995228,0
42,0.2913990401348525,0
50,0.769407503758325,0
50,0.769407503758325,0
50,0.769407503758325,0
43,0.3511500980877866,0
43,0.3511500980877866,0
50,0.769407503758325,0
43,0.3511500980877866,0
47,0.5901543298995228,0
55,1.0681627935229954,0
52,0.8889096196641931,0
45,0.4706522139936547,0
47,0.5901543298995228,0
50,0.769407503758325,0
52,0.8889096196641931,0
47,0.5901543298995228,0
45,0.4706522139936547,0
52,0.8889096196641931,0
41,0.23164798218191845,0
41,0.23164798218191845,0
50,0.769407503758325,0
50,0.769407503758325,0
43,0.3511500980877866,0
52,0.8889096196641931,0
43,0.3511500980877866,0
50,0.769407503758325,0
52,0.8889096196641931,0
43,0.3511500980877866,0
41,0.23164798218191845,0
42,0.2913990401348525,0
52,0.8889096196641931,0
64,1.6059223150994018,0
47,0.5901543298995228,0
55,1.0681627935229954,0
50,0.769407503758325,0
43,0.3511500980877866,0
43,0.3511500980877866,0
47,0.5901543298995228,0
43,0.3511500980877866,0
41,0.23164798218191845,0
45,0.4706522139936547,0
41,0.23164798218191845,0
43,0.3511500980877866,0
47,0.5901543298995228,0
52,0.8889096196641931,0
42,0.2913990401348525,0
43,0.3511500980877866,0
41,0.23164798218191845,0
47,0.5901543298995228,0
47,0.5901543298995228,0
52,0.8889096196641931,0
50,0.769407503758325,0
64,1.6059223150994018,0
45,0.4706522139936547,0
47,0.5901543298995228,0
50,0.769407503758325,0
52,0.8889096196641931,0
45,0.4706522139936547,0
47,0.5901543298995228,0
47,0.5901543298995228,0
45,0.4706522139936547,0
45,0.4706522139936547,0
47,0.5901543298995228,0
41,0.23164798218191845,0
42,0.2913990401348525,0
41,0.23164798218191845,0
45,0.4706522139936547,0
41,0.23164798218191845,0
45,0.4706522139936547,0
47,0.5901543298995228,0
41,0.23164798218191845,0
43,0.3511500980877866,0
47,0.5901543298995228,0
45,0.4706522139936547,0
45,0.4706522139936547,0
41,0.23164798218191845,0
45,0.4706522139936547,0
52,0.8889096196641931,0
42,0.2913990401348525,0
41,0.23164798218191845,0
52,0.8889096196641931,0
43,0.3511500980877866,0
50,0.769407503758325,0
41,0.23164798218191845,0
47,0.5901543298995228,0
52,0.8889096196641931,0
47,0.5901543298995228,0
50,0.769407503758325,0
47,0.5901543298995228,0
45,0.4706522139936547,0
45,0.4706522139936547,0
45,0.4706522139936547,0
47,0.5901543298995228,0
55,1.0681627935229954,0
50,0.769407503758325,0
43,0.3511500980877866,0
50,0.769407503758325,0
41,0.23164798218191845,0
52,0.8889096196641931,0
50,0.769407503758325,0
52,0.8889096196641931,0
50,0.769407503758325,0
43,0.3511500980877866,0
42,0.2913990401348525,0
41,0.23164798218191845,0
45,0.4706522139936547,0
47,0.5901543298995228,0
47,0.5901543298995228,0
43,0.3511500980877866,0
50,0.769407503758325,0
41,0.23164798218191845,0
43,0.3511500980877866,0
42,0.2913990401348525,0
41,0.23164798218191845,0
47,0.5901543298995228,0
52,0.8889096196641931,0
45,0.4706522139936547,0
50,0.769407503758325,0
52,0.8889096196641931,0
52,0.8889096196641931,0
43,0.3511500980877866,0
47,0.5901543298995228,0
50,0.769407503758325,0
42,0.2913990401348525,0
41,0.23164798218191845,0
45,0.4706522139936547,0
45,0.4706522139936547,0
45,0.4706522139936547,0
41,0.23164798218191845,0
42,0.2913990401348525,0
50,0.769407503758325,0
52,0.8889096196641931,0
52,0.8889096196641931,0
50,0.769407503758325,0
48,0.6499053878524569,0
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
35,0.1268583655356859,0
40,0.1718969242289844,0
38,0.052394808323116285,0
33,0.246360481441554,0
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
40,0.1718969242289844,0
40,0.1718969242289844,0
35,0.1268583655356859,0
43,0.3511500980877866,0
35,0.1268583655356859,0
38,0.052394808323116285,0
40,0.1718969242289844,0
38,0.052394808323116285,0
30,0.42561365530035616,0
38,0.052394808323116285,0
45,0.4706522139936547,0
40,0.1718969242289844,0
30,0.42561365530035616,0
43,0.3511500980877866,0
35,0.1268583655356859,0
40,0.1718969242289844,0
38,0.052394808323116285,0
38,0.052394808323116285,0
45,0.4706522139936547,0
35,0.1268583655356859,0
35,0.1268583655356859,0
40,0.1718969242289844,0
30,0.42561365530035616,0
35,0.1268583655356859,0
38,0.052394808323116285,0
35,0.1268583655356859,0
45,0.4706522139936547,0
38,0.052394808323116285,0
43,0.3511500980877866,0
40,0.1718969242289844,0
43,0.3511500980877866,0
35,0.1268583655356859,0
43,0.3511500980877866,0
35,0.1268583655356859,0
30,0.42561365530035616,0
30,0.42561365530035616,0
43,0.3511500980877866,0
40,0.1718969242289844,0
38,0.052394808323116285,0
33,0.246360481441554,0
30,0.42561365530035616,0
30,0.42561365530035616,0
40,0.1718969242289844,0
45,0.4706522139936547,0
48,0.6499053878524569,0
35,0.1268583655356859,0
43,0.3511500980877866,0
43,0.3511500980877866,0
45,0.4706522139936547,0
38,0.052394808323116285,0
45,0.4706522139936547,0
38,0.052394808323116285,0
45,0.4706522139936547,0
30,0.42561365530035616,0
40,0.1718969242289844,0
30,0.42561365530035616,0
43,0.3511500980877866,0
38,0.052394808323116285,0
33,0.246360481441554,0
30,0.42561365530035616,0
43,0.3511500980877866,0
43,0.3511500980877866,0
38,0.052394808323116285,0
43,0.3511500980877866,0
43,0.3511500980877866,0
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
38,0.052394808323116285,0
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
38,0.052394808323116285,0
30,0.42561365530035616,0
35,0.1268583655356859,0
43,0.3511500980877866,0
43,0.3511500980877866,0
40,0.1718969242289844,0
40,0.1718969242289844,0
35,0.1268583655356859,0
45,0.4706522139936547,0
40,0.1718969242289844,0
43,0.3511500980877866,0
40,0.1718969242289844,0
38,0.052394808323116285,0
43,0.3511500980877866,0
38,0.052394808323116285,0
35,0.1268583655356859,0
38,0.052394808323116285,0
43,0.3511500980877866,0
40,0.1718969242289844,0
38,0.052394808323116285,0
30,0.42561365530035616,0
35,0.1268583655356859,0
38,0.052394808323116285,0
38,0.052394808323116285,0
35,0.1268583655356859,0
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
48,0.6499053878524569,0
35,0.1268583655356859,0
35,0.1268583655356859,0
48,0.6499053878524569,0
42,0.2913990401348525,0
52,0.8889096196641931,0
50,0.769407503758325,0
50,0.769407503758325,0
47,0.5901543298995228,0
45,0.4706522139936547,0
64,1.6059223150994018,0
45,0.4706522139936547,0
45,0.4706522139936547,0
47,0.5901543298995228,0
52,0.8889096196641931,0
50,0.769407503758325,0
66,1.72542443100527,0
50,0.769407503758325,0
41,0.23164798218191845,0
47,0.5901543298995228,0
43,0.3511500980877866,0
52,0.8889096196641931,0
42,0.2913990401348525,0
52,0.8889096196641931,0
50,0.769407503758325,0
50,0.769407503758325,0
43,0.3511500980877866,0
41,0.23164798218191845,0
50,0.769407503758325,0
42,0.2913990401348525,0
43,0.3511500980877866,0
45,0.4706522139936547,0
43,0.3511500980877866,0
52,0.8889096196641931,0
43,0.3511500980877866,0
42,0.2913990401348525,0
45,0.4706522139936547,0
42,0.2913990401348525,0
47,0.5901543298995228,0
52,0.8889096196641931,0
50,0.769407503758325,0
47,0.5901543298995228,0
41,0.23164798218191845,0
50,0.769407503758325,0
55,1.0681627935229954,0
45,0.4706522139936547,0
43,0.3511500980877866,0
47,0.5901543298995228,0
42,0.2913990401348525,0
50,0.769407503758325,0
55,1.0681627935229954,0
50,0.769407503758325,0
43,0.3511500980877866,0
43,0.3511500980877866,0
41,0.23164798218191845,0
42,0.2913990401348525,0
43,0.3511500980877866,0
55,1.0681627935229954,0
50,0.769407503758325,0
47,0.5901543298995228,0
50,0.769407503758325,0
52,0.8889096196641931,0
47,0.5901543298995228,0
45,0.4706522139936547,0
55,1.0681627935229954,0
50,0.769407503758325,0
45,0.4706522139936547,0
42,0.2913990401348525,0
45,0.4706522139936547,0
47,0.5901543298995228,0
50,0.769407503758325,0
50,0.769407503758325,0
47,0.5901543298995228,0
45,0.4706522139936547,0
42,0.2913990401348525,0
41,0.23164798218191845,0
50,0.769407503758325,0
52,0.8889096196641931,0
52,0.8889096196641931,0
50,0.769407503758325,0
47,0.5901543298995228,0
50,0.769407503758325,0
52,0.8889096196641931,0
55,1.0681627935229954,0
47,0.5901543298995228,0
43,0.3511500980877866,0
43,0.3511500980877866,0
47,0.5901543298995228,0
45,0.4706522139936547,0
43,0.3511500980877866,0
52,0.8889096196641931,0
43,0.3511500980877866,0
55,1.0681627935229954,0
50,0.769407503758325,0
50,0.769407503758325,0
43,0.3511500980877866,0
55,1.0681627935229954,0
43,0.3511500980877866,0
42,0.2913990401348525,0
41,0.23164798218191845,0
55,1.0681627935229954,0
45,0.4706522139936547,0
50,0.769407503758325,0
47,0.5901543298995228,0
45,0.4706522139936547,0
42,0.2913990401348525,0
47,0.5901543298995228,0
45,0.4706522139936547,0
45,0.4706522139936547,0
47,0.5901543298995228,0
52,0.8889096196641931,0
42,0.2913990401348525,0
50,0.769407503758325,0
50,0.769407503758325,0
45,0.4706522139936547,0
52,0.8889096196641931,0
45,0.4706522139936547,0
45,0.4706522139936547,0
42,0.2913990401348525,0
42,0.2913990401348525,0
43,0.3511500980877866,0
45,0.4706522139936547,0
45,0.4706522139936547,0
41,0.23164798218191845,0
43,0.3511500980877866,0
55,1.0681627935229954,0
52,0.8889096196641931,0
52,0.8889096196641931,0
43,0.3511500980877866,0
42,0.2913990401348525,0
47,0.5901543298995228,0
47,0.5901543298995228,0
52,0.8889096196641931,0
50,0.769407503758325,0
43,0.3511500980877866,0
43,0.3511500980877866,0
47,0.5901543298995228,0
52,0.8889096196641931,0
50,0.769407503758325,0
47,0.5901543298995228,0
42,0.2913990401348525,0
43,0.3511500980877866,0
52,0.8889096196641931,0
55,1.0681627935229954,0
45,0.4706522139936547,0
43,0.3511500980877866,0
52,0.8889096196641931,0
47,0.5901543298995228,0
43,0.3511500980877866,0
38,0.052394808323116285,0
30,0.42561365530035616,0
33,0.246360481441554,0
35,0.1268583655356859,0
45,0.4706522139936547,0
30,0.42561365530035616,0
43,0.3511500980877866,0
35,0.1268583655356859,0
43,0.3511500980877866,0
43,0.3511500980877866,0
35,0.1268583655356859,0
40,0.1718969242289844,0
45,0.4706522139936547,0
45,0.4706522139936547,0
38,0.052394808323116285,0
43,0.3511500980877866,0
30,0.42561365530035616,0
40,0.1718969242289844,0
40,0.1718969242289844,0
40,0.1718969242289844,0
35,0.1268583655356859,0
35,0.1268583655356859,0
38,0.052394808323116285,0
30,0.42561365530035616,0
33,0.246360481441554,0
38,0.052394808323116285,0
40,0.1718969242289844,0
38,0.052394808323116285,0
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
48,0.6499053878524569,0
30,0.42561365530035616,0
33,0.246360481441554,0
35,0.1268583655356859,0
35,0.1268583655356859,0
40,0.1718969242289844,0
38,0.052394808323116285,0
35,0.1268583655356859,0
45,0.4706522139936547,0
35,0.1268583655356859,0
43,0.3511500980877866,0
40,0.1718969242289844,0
40,0.1718969242289844,0
33,0.246360481441554,0
40,0.1718969242289844,0
48,0.6499053878524569,0
40,0.1718969242289844,0
45,0.4706522139936547,0
30,0.42561365530035616,0
35,0.1268583655356859,0
43,0.3511500980877866,0
38,0.052394808323116285,0
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
43,0.3511500980877866,0
38,0.052394808323116285,0
30,0.42561365530035616,0
33,0.246360481441554,0
40,0.1718969242289844,0
48,0.6499053878524569,0
40,0.1718969242289844,0
35,0.1268583655356859,0
30,0.42561365530035616,0
43,0.3511500980877866,0
33,0.246360481441554,0
38,0.052394808323116285,0
38,0.052394808323116285,0
40,0.1718969242289844,0
35,0.1268583655356859,0
38,0.052394808323116285,0
38,0.052394808323116285,0
45,0.4706522139936547,0
35,0.1268583655356859,0
33,0.246360481441554,0
38,0.052394808323116285,0
48,0.6499053878524569,0
38,0.052394808323116285,0
35,0.1268583655356859,0
30,0.42561365530035616,0
30,0.42561365530035616,0
38,0.052394808323116285,0
30,0.42561365530035616,0
33,0.246360481441554,0
43,0.3511500980877866,0
43,0.3511500980877866,0
38,0.052394808323116285,0
43,0.3511500980877866,0
45,0.4706522139936547,0
38,0.052394808323116285,0
35,0.1268583655356859,0
38,0.052394808323116285,0
45,0.4706522139936547,0
45,0.4706522139936547,0
40,0.1718969242289844,0
43,0.3511500980877866,0
33,0.246360481441554,0
45,0.4706522139936547,0
33,0.246360481441554,0
43,0.3511500980877866,0
35,0.1268583655356859,0
45,0.4706522139936547,0
43,0.3511500980877866,0
38,0.052394808323116285,0
35,0.1268583655356859,0
35,0.1268583655356859,0
33,0.246360481441554,0
35,0.1268583655356859,0
40,0.1718969242289844,0
43,0.3511500980877866,0
35,0.1268583655356859,0
43,0.3511500980877866,0
40,0.1718969242289844,0
43,0.3511500980877866,0
35,0.1268583655356859,0
43,0.3511500980877866,0
45,0.4706522139936547,0
48,0.6499053878524569,0
38,0.052394808323116285,0
43,0.3511500980877866,0
35,0.1268583655356859,0
40,0.1718969242289844,0
33,0.246360481441554,0
38,0.052394808323116285,0
43,0.3511500980877866,0
33,0.246360481441554,0
48,0.6499053878524569,0
47,0.5901543298995228,0
47,0.5901543298995228,0
42,0.2913990401348525,0
41,0.23164798218191845,0
43,0.3511500980877866,0
45,0.4706522139936547,0
55,1.0681627935229954,0
50,0.769407503758325,0
43,0.3511500980877866,0
42,0.2913990401348525,0
52,0.8889096196641931,0
52,0.8889096196641931,0
47,0.5901543298995228,0
50,0.769407503758325,0
45,0.4706522139936547,0
42,0.2913990401348525,0
47,0.5901543298995228,0
43,0.3511500980877866,0
47,0.5901543298995228,0
43,0.3511500980877866,0
45,0.4706522139936547,0
42,0.2913990401348525,0
43,0.3511500980877866,0
50,0.769407503758325,0
43,0.3511500980877866,0
47,0.5901543298995228,0
47,0.5901543298995228,0
42,0.2913990401348525,0
50,0.769407503758325,0
47,0.5901543298995228,0
52,0.8889096196641931,0
50,0.769407503758325,0
52,0.8889096196641931,0
52,0.8889096196641931,0
64,1.6059223150994018,0
50,0.769407503758325,0
55,1.0681627935229954,0
47,0.5901543298995228,0
52,0.8889096196641931,0
47,0.5901543298995228,0
43,0.3511500980877866,0
42,0.2913990401348525,0
43,0.3511500980877866,0
55,1.0681627935229954,0
52,0.8889096196641931,0
45,0.4706522139936547,0
52,0.8889096196641931,0
47,0.5901543298995228,0
64,1.6059223150994018,0
43,0.3511500980877866,0
52,0.8889096196641931,0
41,0.23164798218191845,0
50,0.769407503758325,0
43,0.3511500980877866,0
45,0.4706522139936547,0
43,0.3511500980877866,0
47,0.5901543298995228,0
42,0.2913990401348525,0
47,0.5901543298995228,0
47,0.5901543298995228,0
47,0.5901543298995228,0
45,0.4706522139936547,0
47,0.5901543298995228,0
45,0.4706522139936547,0
52,0.8889096196641931,0
52,0.8889096196641931,0
47,0.5901543298995228,0
43,0.3511500980877866,0
64,1.6059223150994018,0
50,0.769407503758325,0
42,0.2913990401348525,0
42,0.2913990401348525,0
43,0.3511500980877866,0
45,0.4706522139936547,0
50,0.769407503758325,0
47,0.5901543298995228,0
41,0.23164798218191845,0
52,0.8889096196641931,0
45,0.4706522139936547,0
50,0.769407503758325,0
41,0.23164798218191845,0
50,0.769407503758325,0
43,0.3511500980877866,0
47,0.5901543298995228,0
47,0.5901543298995228,0
45,0.4706522139936547,0
55,1.0681627935229954,0
52,0.8889096196641931,0
52,0.8889096196641931,0
45,0.4706522139936547,0
43,0.3511500980877866,0
45,0.4706522139936547,0
50,0.769407503758325,0
47,0.5901543298995228,0
55,1.0681627935229954,0
43,0.3511500980877866,0
42,0.2913990401348525,0
41,0.23164798218191845,0
43,0.3511500980877866,0
43,0.3511500980877866,0
41,0.23164798218191845,0
52,0.8889096196641931,0
43,0.3511500980877866,0
45,0.4706522139936547,0
45,0.4706522139936547,0
52,0.8889096196641931,0
47,0.5901543298995228,0
47,0.5901543298995228,0
45,0.4706522139936547,0
47,0.5901543298995228,0
45,0.4706522139936547,0
50,0.769407503758325,0
42,0.2913990401348525,0
41,0.23164798218191845,0
43,0.3511500980877866,0
52,0.8889096196641931,0
41,0.23164798218191845,0
47,0.5901543298995228,0
50,0.769407503758325,0
43,0.3511500980877866,0
47,0.5901543298995228,0
47,0.5901543298995228,0
47,0.5901543298995228,0
41,0.23164798218191845,0
45,0.4706522139936547,0
41,0.23164798218191845,0
47,0.5901543298995228,0
55,1.0681627935229954,0
43,0.3511500980877866,0
50,0.769407503758325,0
47,0.5901543298995228,0
45,0.4706522139936547,0
64,1.6059223150994018,0
43,0.3511500980877866,0
47,0.5901543298995228,0
43,0.3511500980877866,0
50,0.769407503758325,0
50,0.769407503758325,0
41,0.23164798218191845,0
45,0.4706522139936547,0
52,0.8889096196641931,0
55,1.0681627935229954,0
45,0.4706522139936547,0
41,0.23164798218191845,0
40,0.1718969242289844,0
30,0.42561365530035616,0
38,0.052394808323116285,0
35,0.1268583655356859,0
45,0.4706522139936547,0
43,0.3511500980877866,0
30,0.42561365530035616,0
38,0.052394808323116285,0
40,0.1718969242289844,0
33,0.246360481441554,0
38,0.052394808323116285,0
43,0.3511500980877866,0
48,0.6499053878524569,0
43,0.3511500980877866,0
30,0.42561365530035616,0
40,0.1718969242289844,0
35,0.1268583655356859,0
38,0.052394808323116285,0
45,0.4706522139936547,0
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
45,0.4706522139936547,0
30,0.42561365530035616,0
35,0.1268583655356859,0
35,0.1268583655356859,0
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
33,0.246360481441554,0
45,0.4706522139936547,0
35,0.1268583655356859,0
45,0.4706522139936547,0
35,0.1268583655356859,0
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
35,0.1268583655356859,0
35,0.1268583655356859,0
35,0.1268583655356859,0
43,0.3511500980877866,0
30,0.42561365530035616,0
40,0.1718969242289844,0
43,0.3511500980877866,0
48,0.6499053878524569,0
35,0.1268583655356859,0
40,0.1718969242289844,0
30,0.42561365530035616,0
40,0.1718969242289844,0
40,0.1718969242289844,0
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
0,2.2181453938883777,1
43,0.3511500980877866,0
38,0.052394808323116285,0
40,0.1718969242289844,0
35,0.1268583655356859,0
35,0.1268583655356859,0
